x: 1096, y: 483, track_id: 3, frame_id: 449, camera_id: 75
x: 853, y: 1082, track_id: 6, frame_id: 3112, camera_id: 75
x: 619, y: 618, track_id: 1, frame_id: 3112, camera_id: 75
x: 1019, y: 485, track_id: 3, frame_id: 3112, camera_id: 75
x: 620, y: 616, track_id: 1, frame_id: 3113, camera_id: 75
x: 856, y: 1082, track_id: 6, frame_id: 3113, camera_id: 75
x: 1019, y: 484, track_id: 3, frame_id: 3113, camera_id: 75
x: 856, y: 1082, track_id: 6, frame_id: 3114, camera_id: 75
x: 619, y: 617, track_id: 1, frame_id: 3114, camera_id: 75
x: 852, y: 1079, track_id: 6, frame_id: 3115, camera_id: 75
x: 618, y: 614, track_id: 1, frame_id: 3115, camera_id: 75
x: 619, y: 612, track_id: 1, frame_id: 3116, camera_id: 75
x: 840, y: 1079, track_id: 6, frame_id: 3116, camera_id: 75
x: 619, y: 616, track_id: 1, frame_id: 3117, camera_id: 75
x: 816, y: 1076, track_id: 6, frame_id: 3117, camera_id: 75
x: 620, y: 625, track_id: 1, frame_id: 3118, camera_id: 75
x: 794, y: 1082, track_id: 6, frame_id: 3118, camera_id: 75
x: 619, y: 623, track_id: 1, frame_id: 3119, camera_id: 75
x: 777, y: 1080, track_id: 6, frame_id: 3119, camera_id: 75
x: 617, y: 625, track_id: 1, frame_id: 3120, camera_id: 75
x: 781, y: 1082, track_id: 6, frame_id: 3120, camera_id: 75
x: 618, y: 628, track_id: 1, frame_id: 3121, camera_id: 75
x: 767, y: 1081, track_id: 6, frame_id: 3121, camera_id: 75
x: 746, y: 1082, track_id: 6, frame_id: 3122, camera_id: 75
x: 619, y: 631, track_id: 1, frame_id: 3122, camera_id: 75
x: 727, y: 1082, track_id: 6, frame_id: 3123, camera_id: 75
x: 620, y: 633, track_id: 1, frame_id: 3123, camera_id: 75
x: 620, y: 632, track_id: 1, frame_id: 3124, camera_id: 75
x: 717, y: 1082, track_id: 6, frame_id: 3124, camera_id: 75
x: 707, y: 1082, track_id: 6, frame_id: 3125, camera_id: 75
x: 620, y: 634, track_id: 1, frame_id: 3125, camera_id: 75
x: 620, y: 634, track_id: 1, frame_id: 3126, camera_id: 75
x: 704, y: 1082, track_id: 6, frame_id: 3126, camera_id: 75
x: 619, y: 631, track_id: 1, frame_id: 3127, camera_id: 75
x: 618, y: 606, track_id: 1, frame_id: 3128, camera_id: 75
x: 618, y: 621, track_id: 1, frame_id: 3129, camera_id: 75
x: 616, y: 632, track_id: 1, frame_id: 3130, camera_id: 75
x: 614, y: 633, track_id: 1, frame_id: 3131, camera_id: 75
x: 613, y: 635, track_id: 1, frame_id: 3132, camera_id: 75
x: 613, y: 643, track_id: 1, frame_id: 3133, camera_id: 75
x: 613, y: 650, track_id: 1, frame_id: 3134, camera_id: 75
x: 613, y: 651, track_id: 1, frame_id: 3135, camera_id: 75
x: 613, y: 652, track_id: 1, frame_id: 3136, camera_id: 75
x: 614, y: 653, track_id: 1, frame_id: 3137, camera_id: 75
x: 1023, y: 491, track_id: 3, frame_id: 3137, camera_id: 75
x: 617, y: 653, track_id: 1, frame_id: 3138, camera_id: 75
x: 1024, y: 491, track_id: 3, frame_id: 3138, camera_id: 75
x: 617, y: 652, track_id: 1, frame_id: 3139, camera_id: 75
x: 1024, y: 492, track_id: 3, frame_id: 3139, camera_id: 75
x: 1024, y: 493, track_id: 3, frame_id: 3140, camera_id: 75
x: 617, y: 651, track_id: 1, frame_id: 3140, camera_id: 75
x: 619, y: 653, track_id: 1, frame_id: 3141, camera_id: 75
x: 1024, y: 494, track_id: 3, frame_id: 3141, camera_id: 75
x: 620, y: 653, track_id: 1, frame_id: 3142, camera_id: 75
x: 1025, y: 500, track_id: 3, frame_id: 3142, camera_id: 75
x: 622, y: 662, track_id: 1, frame_id: 3143, camera_id: 75
x: 1025, y: 500, track_id: 3, frame_id: 3143, camera_id: 75
x: 623, y: 663, track_id: 1, frame_id: 3144, camera_id: 75
x: 1026, y: 498, track_id: 3, frame_id: 3144, camera_id: 75
x: 625, y: 665, track_id: 1, frame_id: 3145, camera_id: 75
x: 1026, y: 496, track_id: 3, frame_id: 3145, camera_id: 75
x: 628, y: 667, track_id: 1, frame_id: 3146, camera_id: 75
x: 1026, y: 496, track_id: 3, frame_id: 3146, camera_id: 75
x: 630, y: 669, track_id: 1, frame_id: 3147, camera_id: 75
x: 1026, y: 496, track_id: 3, frame_id: 3147, camera_id: 75
x: 632, y: 667, track_id: 1, frame_id: 3148, camera_id: 75
x: 1026, y: 496, track_id: 3, frame_id: 3148, camera_id: 75
x: 635, y: 669, track_id: 1, frame_id: 3149, camera_id: 75
x: 1027, y: 496, track_id: 3, frame_id: 3149, camera_id: 75
x: 637, y: 670, track_id: 1, frame_id: 3150, camera_id: 75
x: 1027, y: 500, track_id: 3, frame_id: 3150, camera_id: 75
x: 1027, y: 503, track_id: 3, frame_id: 3151, camera_id: 75
x: 638, y: 676, track_id: 1, frame_id: 3151, camera_id: 75
x: 641, y: 683, track_id: 1, frame_id: 3152, camera_id: 75
x: 1027, y: 505, track_id: 3, frame_id: 3152, camera_id: 75
x: 642, y: 683, track_id: 1, frame_id: 3153, camera_id: 75
x: 1028, y: 506, track_id: 3, frame_id: 3153, camera_id: 75
x: 1027, y: 507, track_id: 3, frame_id: 3154, camera_id: 75
x: 643, y: 673, track_id: 1, frame_id: 3154, camera_id: 75
x: 644, y: 674, track_id: 1, frame_id: 3155, camera_id: 75
x: 1028, y: 504, track_id: 3, frame_id: 3155, camera_id: 75
x: 645, y: 684, track_id: 1, frame_id: 3156, camera_id: 75
x: 1028, y: 504, track_id: 3, frame_id: 3156, camera_id: 75
x: 647, y: 685, track_id: 1, frame_id: 3157, camera_id: 75
x: 1029, y: 507, track_id: 3, frame_id: 3157, camera_id: 75
x: 1029, y: 505, track_id: 3, frame_id: 3158, camera_id: 75
x: 648, y: 684, track_id: 1, frame_id: 3158, camera_id: 75
x: 647, y: 686, track_id: 1, frame_id: 3159, camera_id: 75
x: 1029, y: 507, track_id: 3, frame_id: 3159, camera_id: 75
x: 647, y: 689, track_id: 1, frame_id: 3160, camera_id: 75
x: 1029, y: 506, track_id: 3, frame_id: 3160, camera_id: 75
x: 1030, y: 505, track_id: 3, frame_id: 3161, camera_id: 75
x: 648, y: 691, track_id: 1, frame_id: 3161, camera_id: 75
x: 649, y: 691, track_id: 1, frame_id: 3162, camera_id: 75
x: 1029, y: 505, track_id: 3, frame_id: 3162, camera_id: 75
x: 650, y: 693, track_id: 1, frame_id: 3163, camera_id: 75
x: 1030, y: 506, track_id: 3, frame_id: 3163, camera_id: 75
x: 1030, y: 506, track_id: 3, frame_id: 3164, camera_id: 75
x: 653, y: 695, track_id: 1, frame_id: 3164, camera_id: 75
x: 655, y: 697, track_id: 1, frame_id: 3165, camera_id: 75
x: 1031, y: 505, track_id: 3, frame_id: 3165, camera_id: 75
x: 657, y: 702, track_id: 1, frame_id: 3166, camera_id: 75
x: 1034, y: 504, track_id: 3, frame_id: 3166, camera_id: 75
x: 661, y: 703, track_id: 1, frame_id: 3167, camera_id: 75
x: 1036, y: 505, track_id: 3, frame_id: 3167, camera_id: 75
x: 1040, y: 508, track_id: 3, frame_id: 3168, camera_id: 75
x: 666, y: 704, track_id: 1, frame_id: 3168, camera_id: 75
x: 667, y: 702, track_id: 1, frame_id: 3169, camera_id: 75
x: 1039, y: 509, track_id: 3, frame_id: 3169, camera_id: 75
x: 670, y: 704, track_id: 1, frame_id: 3170, camera_id: 75
x: 1039, y: 511, track_id: 3, frame_id: 3170, camera_id: 75
x: 672, y: 708, track_id: 1, frame_id: 3171, camera_id: 75
x: 1039, y: 514, track_id: 3, frame_id: 3171, camera_id: 75
x: 1039, y: 515, track_id: 3, frame_id: 3172, camera_id: 75
x: 673, y: 710, track_id: 1, frame_id: 3172, camera_id: 75
x: 675, y: 714, track_id: 1, frame_id: 3173, camera_id: 75
x: 1040, y: 515, track_id: 3, frame_id: 3173, camera_id: 75
x: 678, y: 716, track_id: 1, frame_id: 3174, camera_id: 75
x: 1040, y: 514, track_id: 3, frame_id: 3174, camera_id: 75
x: 1040, y: 514, track_id: 3, frame_id: 3175, camera_id: 75
x: 680, y: 715, track_id: 1, frame_id: 3175, camera_id: 75
x: 683, y: 715, track_id: 1, frame_id: 3176, camera_id: 75
x: 1040, y: 514, track_id: 3, frame_id: 3176, camera_id: 75
x: 685, y: 715, track_id: 1, frame_id: 3177, camera_id: 75
x: 1041, y: 514, track_id: 3, frame_id: 3177, camera_id: 75
x: 1041, y: 513, track_id: 3, frame_id: 3178, camera_id: 75
x: 687, y: 716, track_id: 1, frame_id: 3178, camera_id: 75
x: 1040, y: 514, track_id: 3, frame_id: 3179, camera_id: 75
x: 689, y: 720, track_id: 1, frame_id: 3179, camera_id: 75
x: 692, y: 725, track_id: 1, frame_id: 3180, camera_id: 75
x: 1040, y: 515, track_id: 3, frame_id: 3180, camera_id: 75
x: 694, y: 727, track_id: 1, frame_id: 3181, camera_id: 75
x: 1040, y: 515, track_id: 3, frame_id: 3181, camera_id: 75
x: 696, y: 729, track_id: 1, frame_id: 3182, camera_id: 75
x: 1040, y: 512, track_id: 3, frame_id: 3182, camera_id: 75
x: 1040, y: 511, track_id: 3, frame_id: 3183, camera_id: 75
x: 698, y: 728, track_id: 1, frame_id: 3183, camera_id: 75
x: 699, y: 731, track_id: 1, frame_id: 3184, camera_id: 75
x: 1039, y: 512, track_id: 3, frame_id: 3184, camera_id: 75
x: 698, y: 734, track_id: 1, frame_id: 3185, camera_id: 75
x: 1040, y: 514, track_id: 3, frame_id: 3185, camera_id: 75
x: 699, y: 737, track_id: 1, frame_id: 3186, camera_id: 75
x: 1040, y: 514, track_id: 3, frame_id: 3186, camera_id: 75
x: 699, y: 739, track_id: 1, frame_id: 3187, camera_id: 75
x: 1040, y: 512, track_id: 3, frame_id: 3187, camera_id: 75
x: 1040, y: 512, track_id: 3, frame_id: 3188, camera_id: 75
x: 698, y: 741, track_id: 1, frame_id: 3188, camera_id: 75
x: 699, y: 742, track_id: 1, frame_id: 3189, camera_id: 75
x: 1041, y: 512, track_id: 3, frame_id: 3189, camera_id: 75
x: 700, y: 743, track_id: 1, frame_id: 3190, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3190, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3191, camera_id: 75
x: 701, y: 743, track_id: 1, frame_id: 3191, camera_id: 75
x: 703, y: 745, track_id: 1, frame_id: 3192, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3192, camera_id: 75
x: 705, y: 745, track_id: 1, frame_id: 3193, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3193, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3194, camera_id: 75
x: 709, y: 746, track_id: 1, frame_id: 3194, camera_id: 75
x: 1043, y: 511, track_id: 3, frame_id: 3195, camera_id: 75
x: 708, y: 750, track_id: 1, frame_id: 3195, camera_id: 75
x: 708, y: 750, track_id: 1, frame_id: 3196, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3196, camera_id: 75
x: 709, y: 752, track_id: 1, frame_id: 3197, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3197, camera_id: 75
x: 707, y: 752, track_id: 1, frame_id: 3198, camera_id: 75
x: 1043, y: 511, track_id: 3, frame_id: 3198, camera_id: 75
x: 707, y: 753, track_id: 1, frame_id: 3199, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3199, camera_id: 75
x: 708, y: 752, track_id: 1, frame_id: 3200, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3200, camera_id: 75
x: 705, y: 751, track_id: 1, frame_id: 3201, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3201, camera_id: 75
x: 708, y: 752, track_id: 1, frame_id: 3202, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3202, camera_id: 75
x: 709, y: 753, track_id: 1, frame_id: 3203, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3203, camera_id: 75
x: 1044, y: 512, track_id: 3, frame_id: 3204, camera_id: 75
x: 709, y: 753, track_id: 1, frame_id: 3204, camera_id: 75
x: 708, y: 754, track_id: 1, frame_id: 3205, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3205, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3206, camera_id: 75
x: 708, y: 753, track_id: 1, frame_id: 3206, camera_id: 75
x: 706, y: 752, track_id: 1, frame_id: 3207, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3207, camera_id: 75
x: 706, y: 752, track_id: 1, frame_id: 3208, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3208, camera_id: 75
x: 705, y: 752, track_id: 1, frame_id: 3209, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3209, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3210, camera_id: 75
x: 705, y: 753, track_id: 1, frame_id: 3210, camera_id: 75
x: 702, y: 751, track_id: 1, frame_id: 3211, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3211, camera_id: 75
x: 702, y: 752, track_id: 1, frame_id: 3212, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3212, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3213, camera_id: 75
x: 703, y: 753, track_id: 1, frame_id: 3213, camera_id: 75
x: 703, y: 752, track_id: 1, frame_id: 3214, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3214, camera_id: 75
x: 705, y: 754, track_id: 1, frame_id: 3215, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3215, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3216, camera_id: 75
x: 705, y: 754, track_id: 1, frame_id: 3216, camera_id: 75
x: 705, y: 755, track_id: 1, frame_id: 3217, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3217, camera_id: 75
x: 704, y: 754, track_id: 1, frame_id: 3218, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3218, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3219, camera_id: 75
x: 705, y: 761, track_id: 1, frame_id: 3219, camera_id: 75
x: 706, y: 768, track_id: 1, frame_id: 3220, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3220, camera_id: 75
x: 708, y: 769, track_id: 1, frame_id: 3221, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3221, camera_id: 75
x: 710, y: 771, track_id: 1, frame_id: 3222, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3222, camera_id: 75
x: 712, y: 771, track_id: 1, frame_id: 3223, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3223, camera_id: 75
x: 715, y: 774, track_id: 1, frame_id: 3224, camera_id: 75
x: 1041, y: 512, track_id: 3, frame_id: 3224, camera_id: 75
x: 716, y: 778, track_id: 1, frame_id: 3225, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3225, camera_id: 75
x: 720, y: 779, track_id: 1, frame_id: 3226, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3226, camera_id: 75
x: 721, y: 777, track_id: 1, frame_id: 3227, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3227, camera_id: 75
x: 723, y: 783, track_id: 1, frame_id: 3228, camera_id: 75
x: 1042, y: 512, track_id: 3, frame_id: 3228, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3229, camera_id: 75
x: 725, y: 785, track_id: 1, frame_id: 3229, camera_id: 75
x: 726, y: 790, track_id: 1, frame_id: 3230, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3230, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3231, camera_id: 75
x: 726, y: 786, track_id: 1, frame_id: 3231, camera_id: 75
x: 727, y: 791, track_id: 1, frame_id: 3232, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3232, camera_id: 75
x: 727, y: 794, track_id: 1, frame_id: 3233, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3233, camera_id: 75
x: 728, y: 798, track_id: 1, frame_id: 3234, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3234, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3235, camera_id: 75
x: 727, y: 799, track_id: 1, frame_id: 3235, camera_id: 75
x: 727, y: 808, track_id: 1, frame_id: 3236, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3236, camera_id: 75
x: 727, y: 812, track_id: 1, frame_id: 3237, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3237, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3238, camera_id: 75
x: 729, y: 806, track_id: 1, frame_id: 3238, camera_id: 75
x: 731, y: 804, track_id: 1, frame_id: 3239, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3239, camera_id: 75
x: 734, y: 811, track_id: 1, frame_id: 3240, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3240, camera_id: 75
x: 738, y: 812, track_id: 1, frame_id: 3241, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3241, camera_id: 75
x: 742, y: 822, track_id: 1, frame_id: 3242, camera_id: 75
x: 1043, y: 512, track_id: 3, frame_id: 3242, camera_id: 75
x: 748, y: 833, track_id: 1, frame_id: 3243, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3243, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3244, camera_id: 75
x: 750, y: 833, track_id: 1, frame_id: 3244, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3245, camera_id: 75
x: 752, y: 832, track_id: 1, frame_id: 3245, camera_id: 75
x: 755, y: 834, track_id: 1, frame_id: 3246, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3246, camera_id: 75
x: 756, y: 835, track_id: 1, frame_id: 3247, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3247, camera_id: 75
x: 754, y: 841, track_id: 1, frame_id: 3248, camera_id: 75
x: 1044, y: 513, track_id: 3, frame_id: 3248, camera_id: 75
x: 1043, y: 513, track_id: 3, frame_id: 3249, camera_id: 75
x: 758, y: 848, track_id: 1, frame_id: 3249, camera_id: 75
x: 760, y: 856, track_id: 1, frame_id: 3250, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3250, camera_id: 75
x: 762, y: 857, track_id: 1, frame_id: 3251, camera_id: 75
x: 1044, y: 515, track_id: 3, frame_id: 3251, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3251, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3252, camera_id: 75
x: 766, y: 860, track_id: 1, frame_id: 3252, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3252, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3253, camera_id: 75
x: 768, y: 863, track_id: 1, frame_id: 3253, camera_id: 75
x: 1044, y: 515, track_id: 3, frame_id: 3253, camera_id: 75
x: 771, y: 863, track_id: 1, frame_id: 3254, camera_id: 75
x: 1044, y: 515, track_id: 3, frame_id: 3254, camera_id: 75
x: 587, y: 561, track_id: 4, frame_id: 3254, camera_id: 75
x: 775, y: 862, track_id: 1, frame_id: 3255, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3255, camera_id: 75
x: 587, y: 559, track_id: 4, frame_id: 3255, camera_id: 75
x: 780, y: 865, track_id: 1, frame_id: 3256, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3256, camera_id: 75
x: 587, y: 559, track_id: 4, frame_id: 3256, camera_id: 75
x: 783, y: 866, track_id: 1, frame_id: 3257, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3257, camera_id: 75
x: 587, y: 559, track_id: 4, frame_id: 3257, camera_id: 75
x: 587, y: 559, track_id: 4, frame_id: 3258, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3258, camera_id: 75
x: 785, y: 869, track_id: 1, frame_id: 3258, camera_id: 75
x: 785, y: 873, track_id: 1, frame_id: 3259, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3259, camera_id: 75
x: 587, y: 559, track_id: 4, frame_id: 3259, camera_id: 75
x: 785, y: 874, track_id: 1, frame_id: 3260, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3260, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3260, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3261, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3261, camera_id: 75
x: 784, y: 876, track_id: 1, frame_id: 3261, camera_id: 75
x: 784, y: 877, track_id: 1, frame_id: 3262, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3262, camera_id: 75
x: 587, y: 561, track_id: 4, frame_id: 3262, camera_id: 75
x: 783, y: 878, track_id: 1, frame_id: 3263, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3263, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3263, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3264, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3264, camera_id: 75
x: 783, y: 878, track_id: 1, frame_id: 3264, camera_id: 75
x: 783, y: 879, track_id: 1, frame_id: 3265, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3265, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3265, camera_id: 75
x: 782, y: 877, track_id: 1, frame_id: 3266, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3266, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3266, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3267, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3267, camera_id: 75
x: 781, y: 878, track_id: 1, frame_id: 3267, camera_id: 75
x: 779, y: 883, track_id: 1, frame_id: 3268, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3268, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3268, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3269, camera_id: 75
x: 778, y: 885, track_id: 1, frame_id: 3269, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3269, camera_id: 75
x: 777, y: 886, track_id: 1, frame_id: 3270, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3270, camera_id: 75
x: 1045, y: 514, track_id: 3, frame_id: 3270, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3271, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3271, camera_id: 75
x: 777, y: 887, track_id: 1, frame_id: 3271, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3272, camera_id: 75
x: 776, y: 886, track_id: 1, frame_id: 3272, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3272, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3273, camera_id: 75
x: 772, y: 888, track_id: 1, frame_id: 3273, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3273, camera_id: 75
x: 587, y: 561, track_id: 4, frame_id: 3274, camera_id: 75
x: 769, y: 882, track_id: 1, frame_id: 3274, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3274, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3275, camera_id: 75
x: 766, y: 893, track_id: 1, frame_id: 3275, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3275, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3276, camera_id: 75
x: 766, y: 895, track_id: 1, frame_id: 3276, camera_id: 75
x: 587, y: 561, track_id: 4, frame_id: 3276, camera_id: 75
x: 766, y: 893, track_id: 1, frame_id: 3277, camera_id: 75
x: 587, y: 561, track_id: 4, frame_id: 3277, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3277, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3278, camera_id: 75
x: 765, y: 888, track_id: 1, frame_id: 3278, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3278, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3279, camera_id: 75
x: 765, y: 880, track_id: 1, frame_id: 3279, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3279, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3280, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3280, camera_id: 75
x: 768, y: 871, track_id: 1, frame_id: 3280, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3281, camera_id: 75
x: 772, y: 864, track_id: 1, frame_id: 3281, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3281, camera_id: 75
x: 771, y: 859, track_id: 1, frame_id: 3282, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3282, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3282, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3283, camera_id: 75
x: 1045, y: 513, track_id: 3, frame_id: 3283, camera_id: 75
x: 771, y: 852, track_id: 1, frame_id: 3283, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3284, camera_id: 75
x: 770, y: 849, track_id: 1, frame_id: 3284, camera_id: 75
x: 1045, y: 514, track_id: 3, frame_id: 3284, camera_id: 75
x: 1045, y: 514, track_id: 3, frame_id: 3285, camera_id: 75
x: 770, y: 845, track_id: 1, frame_id: 3285, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3285, camera_id: 75
x: 1045, y: 513, track_id: 3, frame_id: 3286, camera_id: 75
x: 766, y: 845, track_id: 1, frame_id: 3286, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3286, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3287, camera_id: 75
x: 767, y: 845, track_id: 1, frame_id: 3287, camera_id: 75
x: 1046, y: 515, track_id: 3, frame_id: 3287, camera_id: 75
x: 767, y: 840, track_id: 1, frame_id: 3288, camera_id: 75
x: 1046, y: 516, track_id: 3, frame_id: 3288, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3288, camera_id: 75
x: 770, y: 833, track_id: 1, frame_id: 3289, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3289, camera_id: 75
x: 1046, y: 516, track_id: 3, frame_id: 3289, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3290, camera_id: 75
x: 771, y: 827, track_id: 1, frame_id: 3290, camera_id: 75
x: 1046, y: 515, track_id: 3, frame_id: 3290, camera_id: 75
x: 774, y: 825, track_id: 1, frame_id: 3291, camera_id: 75
x: 1046, y: 514, track_id: 3, frame_id: 3291, camera_id: 75
x: 587, y: 559, track_id: 4, frame_id: 3291, camera_id: 75
x: 776, y: 820, track_id: 1, frame_id: 3292, camera_id: 75
x: 1045, y: 514, track_id: 3, frame_id: 3292, camera_id: 75
x: 587, y: 560, track_id: 4, frame_id: 3292, camera_id: 75
x: 586, y: 559, track_id: 4, frame_id: 3293, camera_id: 75
x: 777, y: 820, track_id: 1, frame_id: 3293, camera_id: 75
x: 1045, y: 515, track_id: 3, frame_id: 3293, camera_id: 75
x: 586, y: 559, track_id: 4, frame_id: 3294, camera_id: 75
x: 777, y: 811, track_id: 1, frame_id: 3294, camera_id: 75
x: 1046, y: 514, track_id: 3, frame_id: 3294, camera_id: 75
x: 586, y: 559, track_id: 4, frame_id: 3295, camera_id: 75
x: 777, y: 809, track_id: 1, frame_id: 3295, camera_id: 75
x: 1046, y: 515, track_id: 3, frame_id: 3295, camera_id: 75
